url_path,views_total,views_unique
/bolt/core,426,155
/bolt/core/pulls,164,13
/bolt/core/issues,119,32
/bolt/core/pull/2587,57,4
/bolt/core/tree/4.1/src,40,22
/bolt/core/search,40,9
/bolt/core/discussions,36,19
/bolt/core/releases/tag/4.1.19,31,21
/bolt/core/pull/2562,27,23
/bolt/core/tree/master,27,9
