url_path,views_total,views_unique
/bolt/core,378,180
/bolt/core/issues,154,37
/bolt/core/issues/2546,140,86
/bolt/core/pulls,68,13
/bolt/core/tree/master/src,27,21
/bolt/core/discussions,27,14
/bolt/core/discussions/2318,25,20
/bolt/core/releases/tag/5.0.3,24,19
/bolt/core/releases,22,14
/bolt/core/tree/master/config,21,8
