url_path,views_total,views_unique
/bolt/core,326,149
/bolt/core/issues,84,28
/bolt/core/pulls,67,10
/bolt/core/tree/4.1/src,46,24
/bolt/core/search,44,13
/bolt/core/releases,36,16
/bolt/core/pull/2592,34,6
/bolt/core/issues/1092,26,24
/bolt/core/releases/tag/4.1.19,21,16
/bolt/core/pull/2562,19,18
