url_path,views_total,views_unique
/bolt/core,413,170
/bolt/core/pulls,159,15
/bolt/core/issues,96,22
/bolt/core/search,46,8
/bolt/core/tree/4.1/src,40,16
/bolt/core/discussions,35,19
/bolt/core/pull/2625,33,2
/bolt/core/releases,31,16
/bolt/core/issues/2620,28,6
/bolt/core/pull/2635,27,6
