url_path,views_total,views_unique
/bolt/core,413,170
/bolt/core/pulls,168,13
/bolt/core/issues,96,18
/bolt/core/tree/4.1/src,59,18
/bolt/core/discussions,50,21
/bolt/core/search,49,5
/bolt/core/issues/2620,29,6
/bolt/core/pull/2649,29,1
/bolt/core/pull/2635,27,6
/bolt/core/pull/2625,24,2
