url_path,views_total,views_unique
/bolt/core,412,116
/bolt/core/pulls,214,11
/bolt/core/issues,177,23
/bolt/core/issues/2546,63,39
/bolt/core/pull/2884,60,4
/bolt/core/releases,58,24
/bolt/core/tree/master/src,56,17
/bolt/core/pull/2829,49,3
/bolt/core/pull/2883,40,7
/bolt/core/pull/2879,33,5
