url_path,views_total,views_unique
/bolt/core,279,134
/bolt/core/issues,114,38
/bolt/core/pulls,49,13
/bolt/core/tree/4.1/src,43,17
/bolt/core/releases,39,14
/bolt/core/search,37,10
/bolt/core/pull/2562,29,25
/bolt/core/releases/tag/4.1.20,29,20
/bolt/core/discussions,28,13
/bolt/core/issues/1092,21,19
