url_path,views_total,views_unique
/bolt/core,343,102
/bolt/core/pulls,203,9
/bolt/core/issues,155,19
/bolt/core/pull/2884,60,4
/bolt/core/releases,55,22
/bolt/core/pull/2829,49,3
/bolt/core/issues/2546,45,23
/bolt/core/tree/master/src,40,14
/bolt/core/pull/2883,40,7
/bolt/core/pull/2879,33,5
