time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-13 00:00:00+00:00,43,5,268,47
2021-09-14 00:00:00+00:00,190,5,357,47
2021-09-15 00:00:00+00:00,139,6,203,45
