url_path,views_total,views_unique
/bolt/core,343,153
/bolt/core/pulls,176,17
/bolt/core/search,146,7
/bolt/core/issues,106,32
/bolt/core/releases,59,16
/bolt/core/pull/2694/checks,39,6
/bolt/core/pull/2694,38,2
/bolt/core/pull/2710,36,2
/bolt/core/tree/4.1/src,34,19
/bolt/core/discussions,32,11
