url_path,views_total,views_unique
/bolt/core,315,152
/bolt/core/issues,110,35
/bolt/core/pulls,68,17
/bolt/core/search,51,6
/bolt/core/discussions,48,19
/bolt/core/tree/4.1/src,44,15
/bolt/core/releases,29,15
/bolt/core/releases/tag/4.1.20,27,16
/bolt/core/pull/2562,25,21
/bolt/core/blob/0916ee977a04f1147f987304421081a8957f5285/templates/content/view_locales.html.twig,22,1
