url_path,views_total,views_unique
/bolt/core,504,147
/bolt/core/pulls,235,13
/bolt/core/issues,227,32
/bolt/core/issues/2546,85,55
/bolt/core/releases,67,31
/bolt/core/tree/master/src,66,19
/bolt/core/pull/2884,60,4
/bolt/core/pull/2829,49,3
/bolt/core/discussions,41,19
/bolt/core/pull/2883,40,7
