url_path,views_total,views_unique
/bolt/core,417,175
/bolt/core/pulls,181,14
/bolt/core/issues,95,19
/bolt/core/tree/4.1/src,46,14
/bolt/core/search,43,5
/bolt/core/discussions,36,21
/bolt/core/issues/2620,35,6
/bolt/core/pull/2625,33,2
/bolt/core/releases,28,14
/bolt/core/pull/2635,27,6
