url_path,views_total,views_unique
/bolt/core,438,163
/bolt/core/issues,232,26
/bolt/core/pulls,147,10
/bolt/core/issues/2546,87,68
/bolt/core/tree/master/src,59,24
/bolt/core/discussions,51,23
/bolt/core/discussions/2318,39,23
/bolt/core/search,38,13
/bolt/core/find/master,32,2
/bolt/core/issues/2909,31,6
