referrer,views_total,views_unique
github.com,173,110
Google,72,59
docs.bolt.cm,57,42
roadmap.boltcms.io,39,19
boltcms.io,25,22
en.wikipedia.org,9,5
awesomeopensource.com,2,2
t.co,2,2
cve.mitre.org,2,1
bitbucket.org,1,1
