url_path,views_total,views_unique
/bolt/core,451,178
/bolt/core/issues,251,33
/bolt/core/pulls,159,15
/bolt/core/issues/2546,89,69
/bolt/core/discussions,65,28
/bolt/core/tree/master/src,64,28
/bolt/core/discussions/2318,47,28
/bolt/core/search,41,16
/bolt/core/issues/2909,41,10
/bolt/core/find/master,32,2
