url_path,views_total,views_unique
/bolt/core,439,186
/bolt/core/pulls,160,15
/bolt/core/issues,114,27
/bolt/core/search,46,8
/bolt/core/discussions,42,21
/bolt/core/tree/4.1/src,40,16
/bolt/core/pull/2625,33,2
/bolt/core/releases,29,15
/bolt/core/issues/2620,28,6
/bolt/core/pull/2635,27,6
