url_path,views_total,views_unique
/bolt/core,423,137
/bolt/core/issues,187,31
/bolt/core/issues/2546,100,65
/bolt/core/pulls,76,10
/bolt/core/releases,63,31
/bolt/core/tree/master/src,62,17
/bolt/core/discussions,40,21
/bolt/core/discussions/2318,31,21
/bolt/core/search,26,4
/bolt/core/releases/tag/5.0.5,25,13
