url_path,views_total,views_unique
/bolt/core,407,173
/bolt/core/pulls,147,15
/bolt/core/issues,107,20
/bolt/core/discussions,70,25
/bolt/core/tree/4.1/src,63,21
/bolt/core/search,52,4
/bolt/core/pull/2649,29,1
/bolt/core/releases/tag/4.1.22,27,24
/bolt/core/pull/2635,27,6
/bolt/core/releases,22,13
