url_path,views_total,views_unique
/bolt/core,454,165
/bolt/core/issues,189,40
/bolt/core/pulls,120,15
/bolt/core/search,56,9
/bolt/core/tree/4.1/src,44,29
/bolt/core/discussions,40,22
/bolt/core/releases,31,19
/bolt/core/tree/master,23,9
/bolt/core/issues/1092,17,15
/bolt/core/pull/2688,16,5
