url_path,views_total,views_unique
/bolt/core,436,125
/bolt/core/issues,245,24
/bolt/core/pulls,240,10
/bolt/core/pull/2884,60,4
/bolt/core/issues/2546,52,29
/bolt/core/pull/2829,49,3
/bolt/core/releases,42,23
/bolt/core/discussions/2318,41,25
/bolt/core/pull/2883,40,7
/bolt/core/tree/master/src,39,15
