url_path,views_total,views_unique
/bolt/core,460,137
/bolt/core/pulls,218,12
/bolt/core/issues,203,29
/bolt/core/issues/2546,72,47
/bolt/core/tree/master/src,66,19
/bolt/core/pull/2884,60,4
/bolt/core/releases,59,25
/bolt/core/pull/2829,49,3
/bolt/core/pull/2883,40,7
/bolt/core/discussions,36,14
